Fecha,IF_Score_Raw,IF_Score_Norm,AE_Error_Raw,AE_Error_Norm,Score_Raw,EWS_Score,EWS_Umbral,EWS_Umbral_Hi,EWS_Umbral_Lo,Alerta,Nivel_Alerta,Regimen
2021-12-01,-0.541366626497275,0.5673054476238955,1.406798514822681,0.10317557740742328,0.47447947358060105,0.4692647791803079,0.734550501821581,0.827150352110573,0.641950651532589,0,2.0,2.0
2022-01-01,-0.5484452933880503,0.6065515784448662,1.5533570498023312,0.1161171432180676,0.5084646913995065,0.48886473528990715,0.7371115611554191,0.8293708975740757,0.6448522247367625,0,2.0,2.0
2022-02-01,-0.5022365000438131,0.3503569620502946,1.2981860231974864,0.09358476300401321,0.29900252224103835,0.3939336287654728,0.7372432579542324,0.8287098552572266,0.6457766606512383,0,1.0,1.0
2022-03-01,-0.5098684242226706,0.3926705077165698,1.1538382991097824,0.0808384185406414,0.33030408988138416,0.36211885932342847,0.7369835710684165,0.8277500387681973,0.6462171033686357,0,1.0,1.0
2022-04-01,-0.4929865002003198,0.2990723473688517,1.2357377823588513,0.08807039279906828,0.256871956454895,0.30949540788916174,0.7353614371192999,0.8248115636226745,0.6459113106159253,0,0.0,1.0
2022-05-01,-0.47391183041811935,0.1933169845031942,0.8971422564748287,0.05817137475807713,0.1662878625541708,0.2378916352216663,0.7355530194297252,0.825134793795898,0.6459712450635523,0,0.0,0.0
2022-06-01,-0.5027626780765602,0.3532742418470345,1.2214710494066379,0.08681059674945851,0.2999815128275193,0.2689365740245928,0.7341330967738353,0.8227444526849791,0.6455217408626917,0,0.0,0.0
2022-07-01,-0.49365246443855876,0.30276464141507586,1.2578773966196364,0.0900253882895596,0.2602167907899726,0.2645766824072827,0.730258545664465,0.8165754636966704,0.6439416276322595,0,0.0,0.0
2022-08-01,-0.47763067112773605,0.2139352889444113,1.1519934204349842,0.08067551012465682,0.18728333318046042,0.22593000779387157,0.7304936971819384,0.8169567132475071,0.6440306811163696,0,0.0,0.0
2022-09-01,-0.45582563144080684,0.09304198328188783,0.7718867522939241,0.04711093156568517,0.0838557729386473,0.15489289036625942,0.733540771724942,0.8217199001075985,0.6453616433422855,0,0.0,0.0
2022-10-01,-0.4511141593497212,0.06692024978330144,0.6518060639683952,0.036507440402457604,0.060837687907132676,0.10786528913669605,0.739701736501225,0.8314030083648303,0.6480004646376196,0,0.0,0.0
2022-11-01,-0.48778326850631476,0.2702241595807161,1.0958605033986053,0.07571880228044561,0.23132308812066202,0.16959418862867903,0.7416262594425151,0.8344937580027656,0.6487587608822649,0,0.0,0.0
2022-12-01,-0.5298409661986307,0.5034039279086321,1.057689973930827,0.07234822806446439,0.4171927879397986,0.29339348828423883,0.7417430622198375,0.8347582993857507,0.6487278250539245,0,0.0,0.0
2023-01-01,-0.5275613939573224,0.4907653348262497,0.5246733216581014,0.02528123135550717,0.39766851413210125,0.34553100120817004,0.741266847615125,0.8335105234160447,0.6490231718142052,0,0.0,1.0
2023-02-01,-0.49444839680010383,0.3071775154869649,0.44386205339589324,0.01814534980072626,0.2493710823497172,0.2974510417789436,0.7409054891903626,0.8327924775637641,0.649018500816961,0,0.0,1.0
2023-03-01,-0.5097222949576182,0.3918603257513055,0.8604342072819091,0.05492994201261129,0.3244742490035667,0.3109626453912552,0.7368720813576816,0.8294577514717016,0.6442864112436615,0,0.0,1.0
2023-04-01,-0.4621650562659984,0.12818954706164465,0.4224524328265371,0.016254814980507713,0.10580260064541727,0.2083826230183362,0.7167401360456218,0.8077765359855515,0.625703736105692,0,0.0,0.0
2023-05-01,-0.47507304920043236,0.19975510978096572,0.4857612413115705,0.021845175934349804,0.16417312301164255,0.18627787301498938,0.6931419658487321,0.7818382003070504,0.6044457313904137,0,0.0,0.0
2023-06-01,-0.48988355188082006,0.2818687244894509,0.910121560298468,0.05931748688749557,0.23735847696905985,0.2118181749920246,0.6631433763395691,0.7473581576083839,0.5789285950707542,0,0.0,0.0
2023-07-01,-0.4809528761694487,0.23235453308924534,0.4192656604341149,0.015973413254939135,0.1890783091223841,0.20044824205720435,0.6355945655478314,0.7158603770603387,0.5553287540353241,0,0.0,0.0
2023-08-01,-0.477847308464827,0.21513638759806558,0.7929418447218045,0.0489701604692932,0.18190314217231113,0.19117569211475774,0.6216708731545757,0.7012748317538737,0.5420669145552778,0,0.0,0.0
2023-09-01,-0.45974753526963646,0.11478612707456955,0.4960070116426312,0.022749908715955326,0.0963788834028467,0.14377728775880222,0.6070901599896064,0.6863036733474143,0.5278766466317985,0,0.0,0.0
2023-10-01,-0.47989798748386037,0.22650593193383378,1.2709104402029154,0.09117624580372226,0.19943999470781149,0.17160864123330685,0.6025214359174229,0.6829495523143699,0.5220933195204758,0,0.0,0.0
2023-11-01,-0.47206013569827276,0.18305066538733022,0.7970902004330159,0.049336472935844936,0.15630782689703315,0.16395823406517002,0.5950958156311259,0.6761990415848466,0.5139925896774054,0,0.0,0.0
2023-12-01,-0.5094948048187458,0.3905990560958137,0.6566446447314976,0.03693470184707086,0.31986618524606514,0.24191220965561758,0.5872321234326046,0.6679852292446766,0.5064790176205323,0,0.0,0.0
2024-01-01,-0.47769720652830705,0.21430418001886462,0.5506482894733249,0.027574900267090915,0.1769583240685099,0.20943526686206373,0.5657995263676869,0.6433514618306171,0.4882475909047568,0,0.0,0.0
2024-02-01,-0.5065782935096622,0.3744290927194756,1.799353335565501,0.13783936582229986,0.3271111473400405,0.2682732071010521,0.5521872458668335,0.6277573401035841,0.4766171516300828,0,0.0,0.0
2024-03-01,-0.527301058807886,0.4893219631448684,1.7208437440487503,0.13090672934690178,0.4176389163852751,0.3429560617431636,0.5283184130899208,0.5987413268354256,0.45789549934441615,0,0.0,1.0
2024-04-01,-0.4719311984225666,0.18233580067224403,0.802011101443501,0.049771003509473416,0.1558228412396899,0.24938945149142677,0.5056662787270136,0.5718260126819905,0.43950654477203666,0,0.0,0.0
2024-05-01,-0.4745050127100841,0.19660575485930037,0.5370831901447533,0.026377060607237515,0.1625600160088878,0.2059747337501573,0.48349858903018894,0.5457639663156411,0.4212332117447368,0,0.0,0.0
2024-06-01,-0.486559591759125,0.2634397496849244,0.8862861978539173,0.057212751658397225,0.222194350079619,0.21408454191488813,0.46749935345379123,0.527220199230386,0.4077785076771965,0,0.0,0.0
2024-07-01,-0.47561042405124104,0.20273446790307498,0.7389248002732481,0.044200290630429455,0.1710276324485459,0.19255608718171702,0.4570159941747278,0.5156185177022019,0.39841347064725363,0,0.0,0.0
2024-08-01,-0.4929008749870136,0.29859761697471954,1.3213275581680375,0.09562823115018632,0.2580037398098129,0.22527991349576496,0.43524673997718194,0.48953441816402826,0.3809590617903357,0,0.0,0.0
2024-09-01,-0.4885056669319522,0.2742293407193252,0.9312354820799793,0.061181910602526327,0.23161985469596544,0.2284498840958652,0.419123431934459,0.47039954098119235,0.3678473228877256,0,0.0,0.0
2024-10-01,-0.43904402284061217,0.0,0.6039011579389064,0.03227729103504312,0.0064554582070086245,0.11745267115143691,0.39615566807840896,0.4435967821029925,0.34871455405382534,0,0.0,0.0
2024-11-01,-0.4517994782000635,0.07071985127177674,0.4594906025020038,0.019525398371829265,0.060480960691787246,0.08896681592161208,0.38093116401724547,0.42677043658494496,0.335091891449546,0,0.0,0.0
2024-12-01,-0.48284441577139126,0.24284176349807074,0.8084445516523766,0.05033909679233291,0.20434123015692318,0.14665402303926764,0.36113272404003305,0.4033596532462639,0.3189057948338021,0,0.0,0.0
2025-01-01,-0.4929076193993582,0.2986350099038217,0.602414990287214,0.0321460578968796,0.24533721950243328,0.19599562127085046,0.33507779556888967,0.3713314996738048,0.29882409146397454,0,0.0,0.0
2025-02-01,-0.45580754978149135,0.09294173344983528,0.35558484548630725,0.0103502029953869,0.07642342735894561,0.13620952431489802,0.32126639153121034,0.35530262859070066,0.28723015447172007,0,0.0,0.0
2025-03-01,-0.4940799947641452,0.3051349904294876,0.6847973135348349,0.039420668400395445,0.25199212602366916,0.1941008251692836,0.30989635474680316,0.3416983020832887,0.2780944074103176,0,0.0,0.0
2025-04-01,-0.45146136781902607,0.06884527171451356,0.6793026766788396,0.038935475201054795,0.0628633124118218,0.12848206879055268,0.30400905358494834,0.3355246166369139,0.27249349053298283,0,0.0,0.0
2025-05-01,-0.44478724982130213,0.03184207434770251,0.5516661203565103,0.02766477783962996,0.031006615046088003,0.07974434191832035,0.304689553273445,0.33789627634475516,0.2714828302021348,0,0.0,0.0
2025-06-01,-0.4610267578674247,0.121878498872339,0.44731449836337017,0.018450211225278807,0.10119284134292696,0.09046859163062365,0.3023340772036247,0.33640812290345745,0.2682600315037919,0,0.0,0.0
2025-07-01,-0.46165022229557856,0.12533516195411715,0.35130945831368665,0.009972673263200805,0.10226266421593389,0.09636562792327877,0.2994760030276482,0.3341548670992296,0.2647971389560668,0,0.0,0.0
2025-08-01,-0.4392124349569822,0.0009337243937143209,0.27263732790059664,0.003025684107325538,0.0013521163364365644,0.048858872129857664,0.3004711727649683,0.33712130763476766,0.263821037895169,0,0.0,0.0
2025-09-01,-0.47609599010938375,0.20542658342908252,0.5975108839331755,0.031713010342658346,0.1706838688117977,0.10977137047082769,0.3007260298505722,0.337878908933123,0.26357315076802124,0,0.0,0.0
2025-10-01,-0.5253671015460727,0.47859955723561404,0.7649922872143229,0.0465021292631155,0.39218007164111435,0.250975721055971,0.3037201617780786,0.3405459882446199,0.2668943353115374,0,0.0,0.0
2025-11-01,-0.46917031582267266,0.16702868686554934,0.30275968915198737,0.005685580513638575,0.13476006559516718,0.19286789332556908,0.3041994790364186,0.3409695806566945,0.2674293774161426,0,0.0,0.0
2025-12-01,-0.5020074475240046,0.3490870301131111,0.42345376833439763,0.016343235961075727,0.28253827128270403,0.23770308230413656,0.30027614219010107,0.3362541167688277,0.2642981676113745,0,0.0,0.0
2026-01-01,-0.5192940952257098,0.44492909297967564,0.5669553483476638,0.029014863320962946,0.3617462470479331,0.29972466467603487,0.2953707443762897,0.3301377190960804,0.2606037696564989,0,0.0,1.0
2026-02-01,-0.49885453661350626,0.3316064005016884,0.38078916591056994,0.012575821390988718,0.2678002846795485,0.2837624746777917,0.29414569509250166,0.3286310660427071,0.2596603241422963,0,0.0,0.0
2026-03-01,-0.5039280134736059,0.35973519080090693,1.288102024769819,0.0926943151750675,0.30632701567573906,0.2950447451767654,0.2925843823428084,0.3266967036747317,0.2584720610108851,0,0.0,0.0
